"id";"address";"exchanged"
274;"204.116.20.141";"{""Volume"": 1280, ""Protocole"": {""HTTP"": {""Nombrein"": 10, ""Volumeout"": 640, ""Nombreout"": 10, ""Volumein"": 640}}, ""id"": 253}"
275;"128.3.209.27";"{""Volume"": 256, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 256, ""Nombreout"": 4, ""Volumein"": 0}}, ""id"": 178}"
276;"128.3.37.175";"{""Volume"": 256, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 256, ""Nombreout"": 4, ""Volumein"": 0}}, ""id"": 179}"
277;"128.3.161.197";"{""Volume"": 11264, ""Protocole"": {""Autre"": {""Nombrein"": 68, ""Volumeout"": 5056, ""Nombreout"": 79, ""Volumein"": 4352}, ""ICMP"": {""Nombrein"": 2, ""Volumeout"": 128, ""Nombreout"": 2, ""Volumein"": 128}, ""SMB"": {""Nombrein"": 14, ""Volumeout"": 704, ""Nombreout"": 11, ""Volumein"": 896}}, ""id"": 138}"
278;"128.55.157.218";"{""Volume"": 192, ""Protocole"": {""Autre"": {""Nombrein"": 3, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 192}}, ""id"": 169}"
279;"131.243.86.103";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 186}"
280;"131.243.143.65";"{""Volume"": 448, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 448, ""Nombreout"": 7, ""Volumein"": 0}}, ""id"": 294}"
281;"131.243.143.66";"{""Volume"": 384, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 384, ""Nombreout"": 6, ""Volumein"": 0}}, ""id"": 114}"
282;"131.243.106.63";"{""Volume"": 384, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 384, ""Nombreout"": 6, ""Volumein"": 0}}, ""id"": 335}"
283;"131.243.106.61";"{""Volume"": 320, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 320, ""Nombreout"": 5, ""Volumein"": 0}}, ""id"": 66}"
284;"131.243.142.169";"{""Volume"": 448, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 448, ""Nombreout"": 7, ""Volumein"": 0}}, ""id"": 153}"
285;"131.243.142.168";"{""Volume"": 448, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 448, ""Nombreout"": 7, ""Volumein"": 0}}, ""id"": 216}"
286;"131.243.143.136";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 276}"
287;"128.3.161.22";"{""Volume"": 18688, ""Protocole"": {""Autre"": {""Nombrein"": 127, ""Volumeout"": 9088, ""Nombreout"": 142, ""Volumein"": 8128}, ""POP3S"": {""Nombrein"": 4, ""Volumeout"": 320, ""Nombreout"": 5, ""Volumein"": 256}, ""ICMP"": {""Nombrein"": 7, ""Volumeout"": 448, ""Nombreout"": 7, ""Volumein"": 448}}, ""id"": 22}"
288;"198.129.91.44";"{""Volume"": 192, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 192, ""Nombreout"": 3, ""Volumein"": 0}}, ""id"": 67}"
289;"128.3.63.240";"{""Volume"": 320, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 320, ""Nombreout"": 5, ""Volumein"": 0}}, ""id"": 251}"
290;"128.3.191.1";"{""Volume"": 832, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 832, ""Nombreout"": 13, ""Volumein"": 0}}, ""id"": 133}"
291;"128.3.112.162";"{""Volume"": 192, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 192, ""Nombreout"": 3, ""Volumein"": 0}}, ""id"": 170}"
292;"128.3.242.4";"{""Volume"": 320, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 320, ""Nombreout"": 5, ""Volumein"": 0}}, ""id"": 266}"
293;"128.3.191.8";"{""Volume"": 256, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 256, ""Nombreout"": 4, ""Volumein"": 0}}, ""id"": 311}"
294;"128.3.191.9";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 319}"
295;"131.243.141.204";"{""Volume"": 448, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 448, ""Nombreout"": 7, ""Volumein"": 0}}, ""id"": 143}"
296;"131.243.219.153";"{""Volume"": 1920, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 1920, ""Nombreout"": 30, ""Volumein"": 0}}, ""id"": 299}"
297;"131.243.42.215";"{""Volume"": 256, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 256, ""Nombreout"": 4, ""Volumein"": 0}}, ""id"": 162}"
298;"128.3.191.53";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 155}"
299;"131.243.140.65";"{""Volume"": 384, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 384, ""Nombreout"": 6, ""Volumein"": 0}}, ""id"": 340}"
300;"131.243.253.92";"{""Volume"": 768, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 384, ""Nombreout"": 6, ""Volumein"": 0}, ""ICMP"": {""Nombrein"": 6, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 384}}, ""id"": 254}"
301;"131.243.26.83";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 96}"
302;"128.3.193.56";"{""Volume"": 768, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 768, ""Nombreout"": 12, ""Volumein"": 0}}, ""id"": 292}"
303;"131.243.219.42";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 152}"
304;"131.243.107.4";"{""Volume"": 128, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 128, ""Nombreout"": 2, ""Volumein"": 0}}, ""id"": 50}"
305;"131.243.140.206";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 221}"
306;"128.3.5.23";"{""Volume"": 320, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 320, ""Nombreout"": 5, ""Volumein"": 0}}, ""id"": 209}"
307;"128.3.161.165";"{""Volume"": 1024, ""Protocole"": {""Autre"": {""Nombrein"": 3, ""Volumeout"": 192, ""Nombreout"": 3, ""Volumein"": 192}, ""ICMP"": {""Nombrein"": 5, ""Volumeout"": 320, ""Nombreout"": 5, ""Volumein"": 320}}, ""id"": 29}"
308;"128.3.7.122";"{""Volume"": 128, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 128, ""Nombreout"": 2, ""Volumein"": 0}}, ""id"": 244}"
309;"131.243.101.150";"{""Volume"": 384, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 384, ""Nombreout"": 6, ""Volumein"": 0}}, ""id"": 338}"
310;"128.3.112.63";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 103}"
311;"131.243.88.202";"{""Volume"": 128, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 128, ""Nombreout"": 2, ""Volumein"": 0}}, ""id"": 148}"
312;"128.3.210.128";"{""Volume"": 256, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 256, ""Nombreout"": 4, ""Volumein"": 0}}, ""id"": 329}"
313;"131.243.92.176";"{""Volume"": 128, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 128, ""Nombreout"": 2, ""Volumein"": 0}}, ""id"": 263}"
314;"131.243.144.171";"{""Volume"": 384, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 256, ""Nombreout"": 4, ""Volumein"": 128}}, ""id"": 45}"
315;"131.243.144.172";"{""Volume"": 1024, ""Protocole"": {""Autre"": {""Nombrein"": 8, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 512}}, ""id"": 274}"
316;"206.23.215.103";"{""Volume"": 3072, ""Protocole"": {""HTTP"": {""Nombrein"": 25, ""Volumeout"": 1472, ""Nombreout"": 23, ""Volumein"": 1600}}, ""id"": 113}"
317;"128.3.209.68";"{""Volume"": 1024, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 1024, ""Nombreout"": 16, ""Volumein"": 0}}, ""id"": 19}"
318;"131.243.155.33";"{""Volume"": 896, ""Protocole"": {""Autre"": {""Nombrein"": 3, ""Volumeout"": 256, ""Nombreout"": 4, ""Volumein"": 192}, ""IMAPS"": {""Nombrein"": 3, ""Volumeout"": 256, ""Nombreout"": 4, ""Volumein"": 192}}, ""id"": 156}"
319;"131.243.155.35";"{""Volume"": 68544, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 192, ""Nombreout"": 3, ""Volumein"": 128}, ""HTTP"": {""Nombrein"": 425, ""Volumeout"": 21952, ""Nombreout"": 343, ""Volumein"": 27200}, ""SMTP"": {""Nombrein"": 41, ""Volumeout"": 2688, ""Nombreout"": 42, ""Volumein"": 2624}, ""IMAPS"": {""Nombrein"": 99, ""Volumeout"": 7424, ""Nombreout"": 116, ""Volumein"": 6336}}, ""id"": 84}"
320;"131.243.155.37";"{""Volume"": 10176, ""Protocole"": {""Autre"": {""Nombrein"": 64, ""Volumeout"": 3840, ""Nombreout"": 60, ""Volumein"": 4096}, ""ICMP"": {""Nombrein"": 5, ""Volumeout"": 320, ""Nombreout"": 5, ""Volumein"": 320}, ""SMB"": {""Nombrein"": 11, ""Volumeout"": 896, ""Nombreout"": 14, ""Volumein"": 704}}, ""id"": 130}"
321;"128.3.209.66";"{""Volume"": 256, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 256, ""Nombreout"": 4, ""Volumein"": 0}}, ""id"": 323}"
322;"131.243.234.187";"{""Volume"": 192, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 192, ""Nombreout"": 3, ""Volumein"": 0}}, ""id"": 262}"
323;"131.243.89.16";"{""Volume"": 640, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 640, ""Nombreout"": 10, ""Volumein"": 0}}, ""id"": 291}"
324;"131.243.155.125";"{""Volume"": 29632, ""Protocole"": {""HTTP"": {""Nombrein"": 45, ""Volumeout"": 3008, ""Nombreout"": 47, ""Volumein"": 2880}, ""Autre"": {""Nombrein"": 10, ""Volumeout"": 1600, ""Nombreout"": 25, ""Volumein"": 640}, ""HTTPS"": {""Nombrein"": 208, ""Volumeout"": 7552, ""Nombreout"": 118, ""Volumein"": 13312}, ""LDAP"": {""Nombrein"": 1, ""Volumeout"": 64, ""Nombreout"": 1, ""Volumein"": 64}, ""ICMP"": {""Nombrein"": 0, ""Volumeout"": 64, ""Nombreout"": 1, ""Volumein"": 0}, ""IMAPS"": {""Nombrein"": 3, ""Volumeout"": 256, ""Nombreout"": 4, ""Volumein"": 192}}, ""id"": 56}"
325;"131.243.142.221";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 123}"
326;"128.3.147.198";"{""Volume"": 384, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 384, ""Nombreout"": 6, ""Volumein"": 0}}, ""id"": 288}"
327;"128.3.7.62";"{""Volume"": 256, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 256, ""Nombreout"": 4, ""Volumein"": 0}}, ""id"": 200}"
328;"128.3.7.66";"{""Volume"": 128, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 128, ""Nombreout"": 2, ""Volumein"": 0}}, ""id"": 245}"
329;"128.3.7.223";"{""Volume"": 320, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 320, ""Nombreout"": 5, ""Volumein"": 0}}, ""id"": 158}"
330;"131.243.62.209";"{""Volume"": 1216, ""Protocole"": {""Autre"": {""Nombrein"": 9, ""Volumeout"": 576, ""Nombreout"": 9, ""Volumein"": 576}, ""ICMP"": {""Nombrein"": 0, ""Volumeout"": 64, ""Nombreout"": 1, ""Volumein"": 0}}, ""id"": 273}"
331;"128.3.208.24";"{""Volume"": 1984, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 1344, ""Nombreout"": 21, ""Volumein"": 640}}, ""id"": 144}"
332;"131.243.62.202";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 275}"
333;"131.243.61.187";"{""Volume"": 11968, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 11968, ""Nombreout"": 187, ""Volumein"": 0}}, ""id"": 10}"
334;"128.3.183.201";"{""Volume"": 256, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 256, ""Nombreout"": 4, ""Volumein"": 0}}, ""id"": 64}"
335;"128.3.6.248";"{""Volume"": 320, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 320, ""Nombreout"": 5, ""Volumein"": 0}}, ""id"": 199}"
336;"128.3.6.162";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 384, ""Nombreout"": 6, ""Volumein"": 128}}, ""id"": 191}"
337;"131.243.170.99";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 73}"
338;"131.243.141.210";"{""Volume"": 448, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 448, ""Nombreout"": 7, ""Volumein"": 0}}, ""id"": 269}"
339;"128.3.161.62";"{""Volume"": 7232, ""Protocole"": {""Autre"": {""Nombrein"": 55, ""Volumeout"": 3712, ""Nombreout"": 58, ""Volumein"": 3520}}, ""id"": 90}"
340;"128.3.40.55";"{""Volume"": 448, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 448, ""Nombreout"": 7, ""Volumein"": 0}}, ""id"": 182}"
341;"131.243.142.67";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 236}"
342;"131.243.89.80";"{""Volume"": 768, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 768, ""Nombreout"": 12, ""Volumein"": 0}}, ""id"": 129}"
343;"131.243.100.120";"{""Volume"": 512, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 512, ""Nombreout"": 8, ""Volumein"": 0}}, ""id"": 165}"
