"id";"address";"exchanged"
137;"58.247.202.172";"{""Volume"": 1736, ""Protocole"": {""HTTP"": {""Nombrein"": 28, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 1736}}, ""id"": null}"
138;"58.68.205.25";"{""Volume"": 2804, ""Protocole"": {""HTTP"": {""Nombrein"": 27, ""Volumeout"": 1282, ""Nombreout"": 23, ""Volumein"": 1522}}, ""id"": null}"
139;"128.3.37.195";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
140;"56.81.14.17";"{""Volume"": 3196, ""Protocole"": {""HTTP"": {""Nombrein"": 29, ""Volumeout"": 1598, ""Nombreout"": 29, ""Volumein"": 1598}}, ""id"": null}"
141;"208.163.204.120";"{""Volume"": 5208, ""Protocole"": {""HTTP"": {""Nombrein"": 37, ""Volumeout"": 3194, ""Nombreout"": 59, ""Volumein"": 2014}}, ""id"": null}"
142;"131.243.170.99";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
143;"128.3.242.117";"{""Volume"": 126, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 126, ""Nombreout"": 3, ""Volumein"": 0}}}"
144;"128.3.205.231";"{""Volume"": 126, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 126, ""Nombreout"": 3, ""Volumein"": 0}}}"
145;"131.243.60.126";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
146;"128.3.255.204";"{""Volume"": 826, ""Protocole"": {""Autre"": {""Nombrein"": 1, ""Volumeout"": 54, ""Nombreout"": 1, ""Volumein"": 54}, ""HTTP"": {""Nombrein"": 3, ""Volumeout"": 278, ""Nombreout"": 5, ""Volumein"": 170}, ""IMAPS"": {""Nombrein"": 2, ""Volumeout"": 162, ""Nombreout"": 3, ""Volumein"": 108}}}"
147;"128.3.112.153";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
148;"128.3.255.202";"{""Volume"": 204714, ""Protocole"": {""Autre"": {""Nombrein"": 1869, ""Volumeout"": 102660, ""Nombreout"": 1904, ""Volumein"": 100866}, ""HTTP"": {""Nombrein"": 10, ""Volumeout"": 54, ""Nombreout"": 1, ""Volumein"": 540}, ""IMAP"": {""Nombrein"": 5, ""Volumeout"": 324, ""Nombreout"": 6, ""Volumein"": 270}}}"
149;"131.243.10.55";"{""Volume"": 294, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 294, ""Nombreout"": 7, ""Volumein"": 0}}}"
150;"128.3.255.28";"{""Volume"": 993064, ""Protocole"": {""Autre"": {""Nombrein"": 9852, ""Volumeout"": 424772, ""Nombreout"": 7866, ""Volumein"": 532016}, ""HTTP"": {""Nombrein"": 338, ""Volumeout"": 13184, ""Nombreout"": 238, ""Volumein"": 18416}, ""IMAPS"": {""Nombrein"": 27, ""Volumeout"": 2654, ""Nombreout"": 49, ""Volumein"": 1466}, ""LDAP"": {""Nombrein"": 5, ""Volumeout"": 278, ""Nombreout"": 5, ""Volumein"": 278}}}"
151;"128.3.255.24";"{""Volume"": 118136, ""Protocole"": {""Autre"": {""Nombrein"": 464, ""Volumeout"": 27550, ""Nombreout"": 559, ""Volumein"": 23720}, ""HTTP"": {""Nombrein"": 237, ""Volumeout"": 7754, ""Nombreout"": 143, ""Volumein"": 12830}, ""IMAPS"": {""Nombrein"": 414, ""Volumeout"": 13068, ""Nombreout"": 242, ""Volumein"": 22356}, ""HTTPS"": {""Nombrein"": 100, ""Volumeout"": 5402, ""Nombreout"": 99, ""Volumein"": 5456}}}"
152;"131.243.141.85";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
153;"192.189.112.168";"{""Volume"": 54, ""Protocole"": {""HTTP"": {""Nombrein"": 1, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 54}}, ""id"": null}"
154;"128.3.7.12";"{""Volume"": 420, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 0}}}"
155;"128.3.255.21";"{""Volume"": 89920, ""Protocole"": {""Autre"": {""Nombrein"": 468, ""Volumeout"": 27646, ""Nombreout"": 513, ""Volumein"": 25232}, ""HTTP"": {""Nombrein"": 315, ""Volumeout"": 16090, ""Nombreout"": 291, ""Volumein"": 17302}, ""IMAPS"": {""Nombrein"": 6, ""Volumeout"": 432, ""Nombreout"": 8, ""Volumein"": 324}, ""HTTPS"": {""Nombrein"": 28, ""Volumeout"": 1366, ""Nombreout"": 25, ""Volumein"": 1528}}}"
156;"128.3.208.38";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
157;"59.69.237.47";"{""Volume"": 159972, ""Protocole"": {""HTTP"": {""Nombrein"": 1473, ""Volumeout"": 78006, ""Nombreout"": 1401, ""Volumein"": 81966}}, ""id"": null}"
158;"165.34.140.205";"{""Volume"": 4650, ""Protocole"": {""HTTP"": {""Nombrein"": 38, ""Volumeout"": 2558, ""Nombreout"": 47, ""Volumein"": 2092}}, ""id"": null}"
159;"131.243.62.217";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
160;"128.3.208.32";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
161;"208.166.54.108";"{""Volume"": 9856, ""Protocole"": {""HTTP"": {""Nombrein"": 110, ""Volumeout"": 3740, ""Nombreout"": 66, ""Volumein"": 6116}}, ""id"": null}"
162;"131.243.88.135";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
163;"204.156.169.234";"{""Volume"": 772, ""Protocole"": {""HTTP"": {""Nombrein"": 7, ""Volumeout"": 386, ""Nombreout"": 7, ""Volumein"": 386}}, ""id"": null}"
164;"131.243.14.18";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
165;"56.81.30.119";"{""Volume"": 1050, ""Protocole"": {""HTTP"": {""Nombrein"": 11, ""Volumeout"": 440, ""Nombreout"": 8, ""Volumein"": 610}}, ""id"": null}"
166;"128.3.161.74";"{""Volume"": 5182, ""Protocole"": {""Autre"": {""Nombrein"": 40, ""Volumeout"": 2006, ""Nombreout"": 37, ""Volumein"": 2168}, ""ICMP"": {""Nombrein"": 12, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 504}}}"
167;"128.3.210.223";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 1, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 42}}, ""id"": null}"
168;"131.243.141.137";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
169;"206.52.21.232";"{""Volume"": 1474, ""Protocole"": {""HTTPS"": {""Nombrein"": 13, ""Volumeout"": 764, ""Nombreout"": 14, ""Volumein"": 710}}, ""id"": null}"
170;"255.255.255.255";"{""Volume"": 588, ""Protocole"": {""Autre"": {""Nombrein"": 14, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 588}}, ""id"": null}"
171;"131.243.155.21";"{""Volume"": 126, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 126, ""Nombreout"": 3, ""Volumein"": 0}}}"
172;"128.3.162.79";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 84}}, ""id"": null}"
173;"57.67.28.76";"{""Volume"": 10374, ""Protocole"": {""Autre"": {""Nombrein"": 12, ""Volumeout"": 9726, ""Nombreout"": 229, ""Volumein"": 648}}}"
174;"128.3.148.231";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
175;"128.3.161.96";"{""Volume"": 1534, ""Protocole"": {""Autre"": {""Nombrein"": 1, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 42}, ""ICMP"": {""Nombrein"": 1, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 42}, ""SMB"": {""Nombrein"": 14, ""Volumeout"": 602, ""Nombreout"": 11, ""Volumein"": 764}}, ""id"": null}"
176;"128.3.161.95";"{""Volume"": 99960, ""Protocole"": {""Autre"": {""Nombrein"": 1190, ""Volumeout"": 49980, ""Nombreout"": 1190, ""Volumein"": 49980}}, ""id"": null}"
177;"128.3.161.91";"{""Volume"": 2741202, ""Protocole"": {""Autre"": {""Nombrein"": 20761, ""Volumeout"": 1620108, ""Nombreout"": 30002, ""Volumein"": 1121094}}, ""id"": null}"
178;"128.3.255.106";"{""Volume"": 47338, ""Protocole"": {""Autre"": {""Nombrein"": 364, ""Volumeout"": 25506, ""Nombreout"": 473, ""Volumein"": 19572}, ""ICMP"": {""Nombrein"": 1, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 42}, ""SMB"": {""Nombrein"": 11, ""Volumeout"": 764, ""Nombreout"": 14, ""Volumein"": 602}, ""IMAPS"": {""Nombrein"": 6, ""Volumeout"": 486, ""Nombreout"": 9, ""Volumein"": 324}}}"
179;"128.3.255.108";"{""Volume"": 90908, ""Protocole"": {""Autre"": {""Nombrein"": 808, ""Volumeout"": 44066, ""Nombreout"": 817, ""Volumein"": 43640}, ""SMTP"": {""Nombrein"": 13, ""Volumeout"": 710, ""Nombreout"": 13, ""Volumein"": 710}, ""IMAPS"": {""Nombrein"": 13, ""Volumeout"": 810, ""Nombreout"": 15, ""Volumein"": 702}, ""LDAP"": {""Nombrein"": 0, ""Volumeout"": 270, ""Nombreout"": 5, ""Volumein"": 0}}, ""id"": null}"
180;"128.3.164.191";"{""Volume"": 99354, ""Protocole"": {""Autre"": {""Nombrein"": 929, ""Volumeout"": 49164, ""Nombreout"": 910, ""Volumein"": 50190}}}"
181;"131.243.143.154";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
182;"128.3.204.42";"{""Volume"": 868, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 378, ""Nombreout"": 9, ""Volumein"": 0}, ""ICMP"": {""Nombrein"": 7, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 490}}}"
183;"131.243.105.21";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
184;"157.127.192.170";"{""Volume"": 432, ""Protocole"": {""HTTP"": {""Nombrein"": 4, ""Volumeout"": 216, ""Nombreout"": 4, ""Volumein"": 216}}, ""id"": null}"
185;"128.3.71.219";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
186;"131.243.219.194";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
187;"128.3.194.247";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
188;"128.3.63.83";"{""Volume"": 462, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 462, ""Nombreout"": 11, ""Volumein"": 0}}}"
189;"128.3.236.190";"{""Volume"": 252, ""Protocole"": {""Autre"": {""Nombrein"": 6, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 252}}, ""id"": null}"
190;"131.243.95.181";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
191;"239.255.255.253";"{""Volume"": 99838, ""Protocole"": {""Autre"": {""Nombrein"": 2379, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 99838}}, ""id"": null}"
192;"239.255.255.250";"{""Volume"": 884, ""Protocole"": {""Autre"": {""Nombrein"": 22, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 884}}, ""id"": null}"
193;"131.243.100.29";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
194;"128.3.63.141";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
195;"128.3.255.99";"{""Volume"": 5450, ""Protocole"": {""Autre"": {""Nombrein"": 33, ""Volumeout"": 2362, ""Nombreout"": 43, ""Volumein"": 1822}, ""ICMP"": {""Nombrein"": 8, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 336}, ""IMAPS"": {""Nombrein"": 6, ""Volumeout"": 270, ""Nombreout"": 5, ""Volumein"": 324}}, ""id"": null}"
196;"128.3.255.98";"{""Volume"": 2714662, ""Protocole"": {""Autre"": {""Nombrein"": 29791, ""Volumeout"": 1102326, ""Nombreout"": 20427, ""Volumein"": 1607970}, ""ICMP"": {""Nombrein"": 1, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 42}, ""HTTP"": {""Nombrein"": 17, ""Volumeout"": 1080, ""Nombreout"": 20, ""Volumein"": 918}, ""IMAPS"": {""Nombrein"": 3, ""Volumeout"": 216, ""Nombreout"": 4, ""Volumein"": 162}, ""SMB"": {""Nombrein"": 16, ""Volumeout"": 1034, ""Nombreout"": 19, ""Volumein"": 872}}}"
197;"128.3.255.97";"{""Volume"": 6470, ""Protocole"": {""Autre"": {""Nombrein"": 62, ""Volumeout"": 3046, ""Nombreout"": 59, ""Volumein"": 3224}, ""ICMP"": {""Nombrein"": 1, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 42}, ""SMB"": {""Nombrein"": 1, ""Volumeout"": 62, ""Nombreout"": 1, ""Volumein"": 54}}}"
198;"128.3.255.90";"{""Volume"": 59206, ""Protocole"": {""Autre"": {""Nombrein"": 681, ""Volumeout"": 27472, ""Nombreout"": 626, ""Volumein"": 30642}, ""ICMP"": {""Nombrein"": 13, ""Volumeout"": 546, ""Nombreout"": 13, ""Volumein"": 546}}, ""id"": null}"
199;"131.243.160.98";"{""Volume"": 252202, ""Protocole"": {""Autre"": {""Nombrein"": 2352, ""Volumeout"": 124994, ""Nombreout"": 2311, ""Volumein"": 127208}}, ""id"": null}"
200;"131.243.88.252";"{""Volume"": 504, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 0}}}"
201;"131.243.127.89";"{""Volume"": 420, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 84}}}"
202;"118.181.16.171";"{""Volume"": 32224, ""Protocole"": {""Autre"": {""Nombrein"": 33, ""Volumeout"": 30434, ""Nombreout"": 717, ""Volumein"": 1790}}, ""id"": null}"
203;"131.243.91.224";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
204;"131.243.127.156";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
205;"131.243.106.224";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
206;"128.3.242.76";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
207;"128.3.242.159";"{""Volume"": 504, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 0}}}"
208;"128.3.191.173";"{""Volume"": 294, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 294, ""Nombreout"": 7, ""Volumein"": 0}}}"
209;"128.3.162.146";"{""Volume"": 1260, ""Protocole"": {""Autre"": {""Nombrein"": 4, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 168}, ""ICMP"": {""Nombrein"": 13, ""Volumeout"": 546, ""Nombreout"": 13, ""Volumein"": 546}}}"
210;"131.243.140.224";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
211;"131.243.103.13";"{""Volume"": 7224, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 7224, ""Nombreout"": 172, ""Volumein"": 0}}}"
212;"131.243.155.178";"{""Volume"": 756, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 756, ""Nombreout"": 18, ""Volumein"": 0}}}"
213;"128.3.255.241";"{""Volume"": 34160, ""Protocole"": {""Autre"": {""Nombrein"": 385, ""Volumeout"": 16142, ""Nombreout"": 371, ""Volumein"": 17010}, ""ICMP"": {""Nombrein"": 12, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 504}}, ""id"": null}"
214;"128.3.255.243";"{""Volume"": 600, ""Protocole"": {""Autre"": {""Nombrein"": 6, ""Volumeout"": 300, ""Nombreout"": 6, ""Volumein"": 300}}, ""id"": null}"
215;"128.3.211.224";"{""Volume"": 252, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 84}}}"
216;"131.243.102.172";"{""Volume"": 672, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 672, ""Nombreout"": 16, ""Volumein"": 0}}}"
217;"128.3.188.158";"{""Volume"": 1176, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 756, ""Nombreout"": 18, ""Volumein"": 420}}}"
218;"131.243.13.158";"{""Volume"": 252, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 84}}}"
220;"128.3.255.60";"{""Volume"": 740712, ""Protocole"": {""Autre"": {""Nombrein"": 943, ""Volumeout"": 701106, ""Nombreout"": 16693, ""Volumein"": 39606}}}"
221;"128.55.92.244";"{""Volume"": 420, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 420}}, ""id"": null}"
222;"128.3.255.63";"{""Volume"": 1970, ""Protocole"": {""Autre"": {""Nombrein"": 17, ""Volumeout"": 886, ""Nombreout"": 17, ""Volumein"": 874}, ""ICMP"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 3, ""Volumein"": 0}}}"
223;"128.3.18.113";"{""Volume"": 1620, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 1080, ""Nombreout"": 20, ""Volumein"": 540}}}"
224;"128.3.255.66";"{""Volume"": 86720, ""Protocole"": {""Autre"": {""Nombrein"": 955, ""Volumeout"": 40934, ""Nombreout"": 931, ""Volumein"": 42510}, ""ICMP"": {""Nombrein"": 39, ""Volumeout"": 1638, ""Nombreout"": 39, ""Volumein"": 1638}}, ""id"": null}"
225;"128.3.255.67";"{""Volume"": 57058, ""Protocole"": {""HTTP"": {""Nombrein"": 229, ""Volumeout"": 10090, ""Nombreout"": 183, ""Volumein"": 12434}, ""SMTP"": {""Nombrein"": 11, ""Volumeout"": 548, ""Nombreout"": 10, ""Volumein"": 602}, ""IMAP"": {""Nombrein"": 10, ""Volumeout"": 440, ""Nombreout"": 8, ""Volumein"": 548}, ""Autre"": {""Nombrein"": 169, ""Volumeout"": 9112, ""Nombreout"": 168, ""Volumein"": 9174}, ""LDAP"": {""Nombrein"": 74, ""Volumeout"": 2168, ""Nombreout"": 40, ""Volumein"": 4004}, ""IMAPS"": {""Nombrein"": 67, ""Volumeout"": 4320, ""Nombreout"": 80, ""Volumein"": 3618}}, ""id"": null}"
226;"128.3.23.162";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
227;"131.243.88.171";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
228;"128.3.70.139";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
229;"131.243.103.181";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
230;"131.243.89.139";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
231;"167.130.77.101";"{""Volume"": 4400, ""Protocole"": {""HTTP"": {""Nombrein"": 45, ""Volumeout"": 1930, ""Nombreout"": 35, ""Volumein"": 2470}}, ""id"": null}"
232;"131.243.92.58";"{""Volume"": 126, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 126, ""Nombreout"": 3, ""Volumein"": 0}}}"
233;"128.3.97.204";"{""Volume"": 462, ""Protocole"": {""Autre"": {""Nombrein"": 1, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 42}}}"
234;"58.247.242.225";"{""Volume"": 6720, ""Protocole"": {""HTTP"": {""Nombrein"": 75, ""Volumeout"": 2550, ""Nombreout"": 45, ""Volumein"": 4170}}, ""id"": null}"
235;"128.3.194.144";"{""Volume"": 252, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 84}}}"
236;"131.243.26.83";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
237;"128.3.112.228";"{""Volume"": 2016, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 2016, ""Nombreout"": 48, ""Volumein"": 0}}}"
238;"131.243.85.153";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
239;"131.243.84.12";"{""Volume"": 2562, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 2562, ""Nombreout"": 61, ""Volumein"": 0}}}"
240;"131.243.126.105";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
241;"131.243.62.152";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
242;"131.243.144.79";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
243;"128.3.255.148";"{""Volume"": 11772, ""Protocole"": {""Autre"": {""Nombrein"": 99, ""Volumeout"": 5940, ""Nombreout"": 110, ""Volumein"": 5346}, ""IMAPS"": {""Nombrein"": 4, ""Volumeout"": 270, ""Nombreout"": 5, ""Volumein"": 216}}, ""id"": null}"
244;"128.3.255.149";"{""Volume"": 791570, ""Protocole"": {""Autre"": {""Nombrein"": 7271, ""Volumeout"": 393096, ""Nombreout"": 7278, ""Volumein"": 392718}, ""IMAP"": {""Nombrein"": 10, ""Volumeout"": 494, ""Nombreout"": 9, ""Volumein"": 548}, ""IMAPS"": {""Nombrein"": 45, ""Volumeout"": 2276, ""Nombreout"": 42, ""Volumein"": 2438}}}"
245;"128.3.255.1";"{""Volume"": 6094, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 1054, ""Nombreout"": 31, ""Volumein"": 0}, ""ICMP"": {""Nombrein"": 60, ""Volumeout"": 2520, ""Nombreout"": 60, ""Volumein"": 2520}}, ""id"": null}"
246;"128.3.209.107";"{""Volume"": 294, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 294, ""Nombreout"": 7, ""Volumein"": 0}}}"
247;"128.3.255.147";"{""Volume"": 10672, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 10504, ""Nombreout"": 252, ""Volumein"": 0}, ""ICMP"": {""Nombrein"": 2, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 84}}}"
248;"128.3.4.187";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
249;"128.3.19.43";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
250;"131.243.106.81";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
251;"131.243.143.118";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
252;"128.3.210.36";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
253;"128.3.189.146";"{""Volume"": 294, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 294, ""Nombreout"": 7, ""Volumein"": 0}}}"
254;"131.243.87.107";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
255;"131.243.235.153";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
256;"128.3.19.103";"{""Volume"": 504, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 0}}}"
257;"128.3.161.46";"{""Volume"": 34204, ""Protocole"": {""Autre"": {""Nombrein"": 323, ""Volumeout"": 17102, ""Nombreout"": 323, ""Volumein"": 17102}}, ""id"": null}"
258;"131.243.142.48";"{""Volume"": 42, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 0}}}"
259;"131.243.147.72";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
260;"128.55.30.7";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
