"id";"hostSrc";"hostDest";"portSrc";"portDest";"protocol"
449;"131.243.61.70";"239.255.255.253";51661;427;"UDP"
450;"131.243.61.70";"239.255.255.253";51678;427;"UDP"
451;"128.3.161.5";"128.3.255.189";3396;3922;"TCP"
452;"128.3.255.24";"128.3.161.223";1240;139;"TCP"
453;"128.3.255.147";"128.3.23.58";427;51108;"UDP"
454;"131.243.141.187";"128.3.255.148";524;3013;"TCP"
455;"128.3.161.5";"128.3.255.189";3396;3927;"TCP"
456;"131.243.170.32";"239.255.255.253";49909;427;"UDP"
457;"128.3.255.49";"59.69.237.47";3537;80;"TCP"
458;"128.3.255.31";"128.3.161.22";515;777;"TCP"
459;"128.3.255.148";"131.243.140.105";3011;524;"TCP"
460;"131.243.61.70";"239.255.255.253";51690;427;"UDP"
461;"128.3.255.106";"131.243.219.216";137;137;"UDP"
462;"128.3.164.248";"128.3.255.108";46120;113;"TCP"
463;"128.3.161.46";"128.3.255.189";3396;3916;"TCP"
464;"128.3.255.67";"128.3.161.5";2343;3396;"TCP"
465;"128.3.255.14";"128.3.161.221";34210;524;"TCP"
466;"128.3.255.139";"204.116.36.227";1059;80;"TCP"
467;"128.3.48.168";"224.0.1.22";1221;427;"UDP"
468;"128.3.255.21";"207.235.225.4";4466;80;"TCP"
469;"128.3.255.90";"128.3.161.177";161;1580;"UDP"
470;"128.3.255.90";"128.3.161.177";161;1581;"UDP"
471;"128.3.255.90";"128.3.161.177";161;1582;"UDP"
472;"128.3.255.90";"128.3.161.177";161;1583;"UDP"
473;"128.3.255.49";"58.247.202.26";3599;80;"TCP"
474;"128.3.255.90";"128.3.161.177";161;1585;"UDP"
475;"128.3.255.90";"128.3.161.177";161;1586;"UDP"
476;"128.3.255.189";"128.3.161.177";3945;3396;"TCP"
477;"128.3.255.90";"128.3.161.177";161;1588;"UDP"
478;"128.3.255.90";"128.3.161.177";161;1589;"UDP"
479;"128.3.255.154";"131.243.13.25";11001;11001;"UDP"
480;"128.3.255.186";"131.243.140.156";1665;445;"TCP"
481;"128.3.255.189";"128.3.161.5";3868;3396;"TCP"
482;"128.3.255.90";"128.3.161.177";161;1709;"UDP"
483;"128.3.161.182";"128.3.255.211";139;3386;"TCP"
484;"128.3.255.35";"206.87.181.234";3197;80;"TCP"
485;"128.3.255.90";"128.3.161.177";9100;20084;"TCP"
486;"131.243.140.105";"128.3.255.10";524;1034;"TCP"
487;"128.3.255.49";"59.69.237.47";3764;80;"TCP"
488;"128.3.161.5";"128.3.255.189";3396;3847;"TCP"
489;"128.3.255.139";"128.3.161.165";1026;524;"TCP"
490;"128.3.161.177";"128.3.255.241";1428;161;"UDP"
491;"128.3.188.170";"239.255.255.253";60727;427;"UDP"
492;"131.243.94.195";"239.255.255.253";64356;427;"UDP"
493;"128.3.255.108";"128.3.164.191";1073;5730;"TCP"
494;"128.3.255.28";"131.243.141.187";1039;524;"TCP"
495;"128.3.161.5";"128.3.255.189";3396;3843;"TCP"
496;"128.3.161.5";"128.3.255.189";3396;3842;"TCP"
497;"131.243.141.187";"239.255.255.253";427;427;"UDP"
498;"128.3.255.49";"59.69.237.47";3506;80;"TCP"
499;"204.156.169.234";"128.3.255.212";80;4301;"TCP"
500;"128.3.255.189";"128.3.161.46";3886;3396;"TCP"
501;"128.3.255.202";"131.243.141.187";1045;524;"TCP"
502;"128.3.255.42";"167.130.77.101";3410;80;"TCP"
503;"128.3.255.42";"131.243.219.216";137;137;"UDP"
504;"128.3.255.189";"128.3.161.46";3986;3396;"TCP"
505;"131.243.146.138";"239.255.255.253";62669;427;"UDP"
506;"59.69.237.47";"128.3.255.49";80;3859;"TCP"
507;"59.69.237.47";"128.3.255.49";80;3858;"TCP"
508;"59.69.237.47";"128.3.255.49";80;3855;"TCP"
509;"59.69.237.47";"128.3.255.49";80;3854;"TCP"
510;"59.69.237.47";"128.3.255.49";80;3856;"TCP"
511;"59.69.237.47";"128.3.255.49";80;3851;"TCP"
512;"59.69.237.47";"128.3.255.49";80;3850;"TCP"
513;"128.3.161.22";"128.3.255.229";1032;161;"UDP"
514;"128.3.96.230";"128.3.255.73";1721;161;"UDP"
515;"128.3.161.177";"128.3.255.90";1600;161;"UDP"
516;"128.3.255.63";"128.3.161.230";3006;524;"TCP"
517;"131.243.219.74";"239.255.255.253";49170;427;"UDP"
518;"128.3.255.24";"131.243.140.20";138;138;"UDP"
519;"208.0.11.228";"128.3.255.131";443;4015;"TCP"
520;"208.0.11.228";"128.3.255.131";443;4013;"TCP"
521;"128.3.161.230";"128.3.255.148";524;3007;"TCP"
522;"128.3.161.230";"128.3.255.148";524;3006;"TCP"
523;"128.3.255.49";"58.247.198.250";3595;443;"TCP"
524;"131.243.147.44";"239.255.255.253";51356;427;"UDP"
525;"128.3.161.177";"128.3.255.189";3396;3869;"TCP"
526;"128.3.255.171";"131.243.219.216";137;137;"UDP"
527;"128.3.161.177";"128.3.255.189";3396;3860;"TCP"
528;"128.3.161.177";"128.3.255.189";3396;3865;"TCP"
529;"128.3.161.177";"128.3.255.189";3396;3864;"TCP"
530;"128.3.255.21";"59.79.38.73";4450;443;"TCP"
531;"128.3.255.49";"59.69.237.47";3769;80;"TCP"
532;"128.3.161.177";"128.3.255.229";4906;161;"UDP"
533;"131.243.141.187";"128.3.255.99";524;3013;"TCP"
534;"128.3.255.49";"58.247.242.225";3950;80;"TCP"
535;"128.3.161.74";"128.3.255.214";524;3448;"TCP"
536;"128.3.164.194";"128.3.255.67";993;2335;"TCP"
537;"131.243.208.41";"239.255.255.253";49367;427;"UDP"
538;"128.3.161.177";"128.3.255.90";1603;161;"UDP"
539;"128.3.161.46";"128.3.255.189";3396;3981;"TCP"
540;"59.69.237.47";"128.3.255.49";80;3634;"TCP"
541;"59.69.237.47";"128.3.255.49";80;3637;"TCP"
542;"59.69.237.47";"128.3.255.49";80;3636;"TCP"
543;"59.69.237.47";"128.3.255.49";80;3631;"TCP"
544;"59.69.237.47";"128.3.255.49";80;3630;"TCP"
545;"59.69.237.47";"128.3.255.49";80;3633;"TCP"
546;"131.243.103.106";"239.255.255.253";55999;427;"UDP"
547;"131.243.141.124";"128.3.255.229";2692;161;"UDP"
548;"128.3.255.35";"192.146.84.231";3187;80;"TCP"
549;"59.69.237.47";"128.3.255.49";80;3638;"TCP"
550;"208.166.54.108";"128.3.255.49";80;3644;"TCP"
551;"131.243.61.187";"239.255.255.253";61183;427;"UDP"
552;"128.3.255.154";"128.3.183.180";11001;11001;"UDP"
553;"128.3.255.67";"165.34.140.205";2355;80;"TCP"
554;"208.122.98.209";"128.3.255.172";80;2057;"TCP"
555;"128.3.255.49";"59.69.237.47";3706;80;"TCP"
556;"128.3.255.220";"128.3.96.230";161;4147;"UDP"
557;"128.3.161.230";"128.3.255.134";524;1035;"TCP"
558;"128.3.161.230";"128.3.255.134";524;1034;"TCP"
559;"128.3.255.98";"128.3.255.255";138;138;"UDP"
560;"128.3.255.147";"128.3.211.224";427;49217;"UDP"
561;"128.3.255.49";"208.166.54.108";3939;80;"TCP"
562;"128.3.255.172";"56.152.21.108";2039;80;"TCP"
563;"204.52.78.119";"128.3.255.49";80;3691;"TCP"
564;"131.243.61.70";"239.255.255.253";51653;427;"UDP"
565;"128.3.255.212";"128.3.164.191";3025;5730;"TCP"
566;"128.3.255.35";"131.243.160.133";3041;22;"TCP"
567;"128.3.255.189";"128.3.161.46";3861;3396;"TCP"
568;"128.3.255.227";"128.3.164.15";1102;993;"TCP"
569;"128.3.255.194";"128.3.161.46";161;4068;"UDP"
570;"131.243.147.72";"239.255.255.253";49935;427;"UDP"
571;"128.3.255.67";"131.243.140.105";1032;524;"TCP"
572;"128.3.255.194";"128.3.161.46";161;4066;"UDP"
573;"128.3.4.67";"239.255.255.253";49341;427;"UDP"
574;"128.3.255.35";"192.146.84.231";3191;80;"TCP"
575;"131.243.88.19";"128.3.255.154";11001;11001;"UDP"
576;"128.3.161.32";"128.3.255.106";524;1082;"TCP"
577;"131.243.106.8";"239.255.255.253";52523;427;"UDP"
578;"128.3.255.49";"59.69.237.47";3727;80;"TCP"
579;"128.3.255.186";"131.243.141.187";1093;524;"TCP"
580;"128.3.255.49";"59.69.237.47";3750;80;"TCP"
581;"208.235.59.212";"128.3.255.49";80;3952;"TCP"
582;"128.3.255.66";"128.3.161.252";515;896;"TCP"
583;"128.3.255.49";"59.69.237.47";3796;80;"TCP"
584;"128.3.161.177";"128.3.255.229";4880;161;"UDP"
585;"128.3.161.22";"128.3.255.66";1032;161;"UDP"
586;"128.3.18.120";"224.0.1.22";1026;427;"UDP"
587;"128.3.255.49";"58.247.202.26";3629;80;"TCP"
588;"128.3.255.34";"131.243.160.69";3452;443;"TCP"
589;"128.3.255.49";"59.69.237.47";3619;80;"TCP"
590;"128.3.161.177";"128.3.255.90";1692;161;"UDP"
591;"128.3.255.189";"128.3.161.5";3838;3396;"TCP"
592;"128.3.161.177";"128.3.255.90";1556;161;"UDP"
593;"128.3.161.177";"128.3.255.90";1560;161;"UDP"
594;"128.3.255.99";"128.3.164.15";3040;993;"TCP"
595;"128.3.2.67";"128.3.255.24";80;1243;"TCP"
596;"128.3.2.67";"128.3.255.24";80;1244;"TCP"
597;"128.3.255.148";"131.243.141.187";3013;524;"TCP"
598;"128.3.255.189";"128.3.161.177";3885;3396;"TCP"
599;"131.243.232.161";"239.255.255.253";56974;427;"UDP"
600;"198.129.91.180";"239.255.255.253";59103;427;"UDP"
601;"128.3.242.159";"239.255.255.253";52732;427;"UDP"
602;"128.3.161.182";"128.3.255.18";139;2089;"TCP"
603;"128.3.255.49";"59.69.237.47";3815;80;"TCP"
604;"128.3.255.49";"58.247.242.225";3955;80;"TCP"
605;"128.3.161.5";"128.3.255.189";3396;3918;"TCP"
606;"128.3.161.5";"128.3.255.189";3396;3917;"TCP"
607;"128.3.161.177";"128.3.255.90";1572;161;"UDP"
608;"131.243.103.13";"239.255.255.253";54295;427;"UDP"
609;"128.3.161.5";"128.3.255.189";3396;3913;"TCP"
610;"128.3.161.5";"128.3.255.189";3396;3912;"TCP"
611;"204.52.85.255";"128.3.255.49";80;3888;"TCP"
612;"128.3.161.22";"128.3.255.229";828;515;"TCP"
613;"128.3.255.154";"131.243.232.117";11001;11001;"UDP"
614;"128.3.96.230";"128.3.255.73";1331;161;"UDP"
615;"131.243.155.178";"224.0.1.22";1039;427;"UDP"
616;"128.3.161.177";"128.3.255.90";1578;161;"UDP"
617;"128.3.255.171";"131.243.140.105";3009;524;"TCP"
618;"128.3.161.46";"128.3.255.189";3396;3921;"TCP"
619;"128.3.161.22";"128.3.255.31";1032;161;"UDP"
620;"128.3.161.46";"128.3.255.189";3396;3926;"TCP"
621;"59.69.237.47";"128.3.255.49";80;3547;"TCP"
622;"128.3.255.214";"131.243.140.105";1468;524;"TCP"
623;"131.243.141.187";"128.3.255.227";524;1073;"TCP"
624;"128.3.255.154";"128.3.70.205";11001;11001;"UDP"
625;"128.3.255.108";"131.243.142.214";1040;524;"TCP"
626;"128.3.255.49";"59.69.237.47";3486;80;"TCP"
627;"128.3.161.177";"128.3.255.90";1705;161;"UDP"
628;"128.3.255.49";"59.69.237.47";3615;80;"TCP"
629;"131.243.26.122";"239.255.255.253";49650;427;"UDP"
630;"128.3.208.24";"239.255.255.253";49377;427;"UDP"
631;"128.3.255.49";"208.166.54.108";3623;80;"TCP"
632;"128.3.164.194";"128.3.255.187";993;3038;"TCP"
633;"128.3.255.154";"131.243.94.187";11001;11001;"UDP"
634;"128.3.255.49";"59.69.237.47";3646;80;"TCP"
635;"128.3.255.147";"239.255.255.253";427;427;"UDP"
636;"128.3.191.1";"239.255.255.253";57361;427;"UDP"
637;"221.58.33.183";"128.3.255.172";80;2091;"TCP"
638;"128.3.255.49";"59.69.237.47";3704;80;"TCP"
639;"128.3.255.174";"128.3.161.223";1660;139;"TCP"
640;"128.3.161.165";"128.3.255.49";524;1026;"TCP"
641;"128.3.255.63";"131.243.140.105";3009;524;"TCP"
642;"128.3.211.136";"239.255.255.253";51462;427;"UDP"
643;"131.243.140.105";"128.3.255.46";524;1035;"TCP"
644;"128.3.112.228";"239.255.255.253";57319;427;"UDP"
645;"131.243.103.13";"239.255.255.253";54275;427;"UDP"
646;"207.235.214.169";"128.3.255.21";80;4464;"TCP"
647;"131.243.102.28";"224.0.1.22";1039;427;"UDP"
648;"131.243.13.158";"239.255.255.253";52113;427;"UDP"
649;"131.243.219.216";"128.3.255.63";137;137;"UDP"
650;"128.3.255.220";"128.3.96.230";161;4373;"UDP"
651;"131.243.63.143";"239.255.255.253";63619;427;"UDP"
652;"128.3.161.177";"128.3.255.241";1403;161;"UDP"
653;"128.3.255.49";"59.69.237.47";3550;80;"TCP"
654;"131.243.103.13";"239.255.255.253";54259;427;"UDP"
655;"131.243.93.106";"239.255.255.253";63618;427;"UDP"
656;"128.3.255.131";"208.0.11.228";4013;443;"TCP"
657;"59.69.237.47";"128.3.255.49";80;3848;"TCP"
658;"59.69.237.47";"128.3.255.49";80;3849;"TCP"
659;"128.3.255.227";"128.3.161.230";1058;524;"TCP"
660;"128.3.255.187";"128.3.164.194";3038;993;"TCP"
661;"131.243.94.195";"239.255.255.253";64340;427;"UDP"
662;"59.69.237.47";"128.3.255.49";80;3843;"TCP"
663;"59.69.237.47";"128.3.255.49";80;3840;"TCP"
664;"59.69.237.47";"128.3.255.49";80;3841;"TCP"
665;"59.69.237.47";"128.3.255.49";80;3846;"TCP"
666;"59.69.237.47";"128.3.255.49";80;3844;"TCP"
667;"128.3.255.49";"59.69.237.47";3760;80;"TCP"
668;"128.3.255.90";"128.3.161.177";161;1719;"UDP"
669;"128.3.255.90";"128.3.161.177";161;1718;"UDP"
670;"131.243.100.167";"224.0.1.22";1047;427;"UDP"
671;"128.3.255.90";"128.3.161.177";161;1711;"UDP"
672;"128.3.255.90";"128.3.161.177";161;1710;"UDP"
673;"128.3.255.90";"128.3.161.177";161;1713;"UDP"
674;"128.3.255.90";"128.3.161.177";161;1712;"UDP"
675;"128.3.255.90";"128.3.161.177";161;1715;"UDP"
676;"128.3.255.90";"128.3.161.177";161;1714;"UDP"
677;"128.3.255.90";"128.3.161.177";161;1717;"UDP"
678;"128.3.255.90";"128.3.161.177";161;1716;"UDP"
679;"128.3.255.189";"128.3.161.5";3837;3396;"TCP"
680;"128.3.255.20";"128.3.164.15";2202;993;"TCP"
681;"128.3.255.97";"128.3.161.223";4469;139;"TCP"
682;"128.3.255.49";"59.69.237.47";3630;80;"TCP"
683;"128.3.161.177";"128.3.255.189";3396;3879;"TCP"
684;"128.3.161.177";"128.3.255.189";3396;3870;"TCP"
685;"128.3.161.177";"128.3.255.189";3396;3874;"TCP"
686;"128.3.161.177";"128.3.255.189";3396;3875;"TCP"
687;"131.243.40.126";"239.255.255.253";62304;427;"UDP"
688;"128.3.255.28";"128.3.164.191";1062;5730;"TCP"
689;"128.3.255.42";"128.3.164.194";1067;143;"TCP"
690;"128.3.209.222";"239.255.255.253";49215;427;"UDP"
691;"128.3.255.172";"221.58.33.183";2091;80;"TCP"
692;"208.0.11.228";"128.3.255.131";443;4003;"TCP"
693;"208.0.11.228";"128.3.255.131";443;4007;"TCP"
694;"131.243.160.216";"128.3.255.181";1521;3826;"TCP"
695;"131.243.103.13";"239.255.255.253";54316;427;"UDP"
696;"59.120.107.187";"128.3.255.172";80;2072;"TCP"
697;"128.3.255.153";"128.3.211.230";161;1059;"UDP"
698;"131.243.88.197";"239.255.255.253";50614;427;"UDP"
699;"128.3.161.177";"128.3.255.90";1583;161;"UDP"
700;"128.3.255.147";"128.3.194.144";427;49185;"UDP"
701;"128.3.255.131";"131.243.26.9";4025;139;"TCP"
702;"58.68.205.25";"128.3.255.49";80;3897;"TCP"
703;"128.3.255.181";"131.243.142.214";3017;524;"TCP"
704;"58.68.205.25";"128.3.255.49";80;3898;"TCP"
705;"131.243.142.225";"224.0.1.22";1039;427;"UDP"
706;"128.3.255.49";"59.69.237.47";3722;80;"TCP"
707;"59.69.237.47";"128.3.255.49";80;3622;"TCP"
708;"59.69.237.47";"128.3.255.49";80;3620;"TCP"
709;"59.69.237.47";"128.3.255.49";80;3621;"TCP"
710;"59.69.237.47";"128.3.255.49";80;3626;"TCP"
711;"59.69.237.47";"128.3.255.49";80;3627;"TCP"
712;"59.69.237.47";"128.3.255.49";80;3624;"TCP"
713;"59.69.237.47";"128.3.255.49";80;3625;"TCP"
714;"128.3.255.49";"59.69.237.47";3548;80;"TCP"
715;"128.3.191.112";"239.255.255.253";59006;427;"UDP"
716;"128.3.255.49";"59.69.237.47";3518;80;"TCP"
717;"131.243.89.93";"239.255.255.253";58199;427;"UDP"
718;"128.3.255.189";"128.3.161.46";3841;3396;"TCP"
719;"128.3.255.42";"131.243.160.216";1732;1521;"TCP"
720;"128.3.255.189";"128.3.161.177";3910;3396;"TCP"
721;"128.3.255.35";"131.243.141.187";3011;524;"TCP"
722;"128.3.255.67";"128.3.161.5";2344;3396;"TCP"
723;"128.3.255.187";"56.81.30.119";4016;80;"TCP"
724;"128.3.255.189";"128.3.161.46";3831;3396;"TCP"
725;"128.3.255.139";"204.116.36.227";1061;80;"TCP"
726;"128.3.255.194";"128.3.161.46";161;4091;"UDP"
727;"128.3.255.194";"128.3.161.46";161;4090;"UDP"
728;"128.3.255.194";"128.3.161.46";161;4093;"UDP"
729;"128.3.255.194";"128.3.161.46";161;4092;"UDP"
730;"128.3.255.194";"128.3.161.46";161;4095;"UDP"
731;"128.3.255.194";"128.3.161.46";161;4094;"UDP"
732;"128.3.255.194";"128.3.161.46";161;4097;"UDP"
733;"128.3.255.194";"128.3.161.46";161;4096;"UDP"
734;"131.243.144.11";"239.255.255.253";62591;427;"UDP"
735;"128.3.188.158";"239.255.255.253";50493;427;"UDP"
736;"128.3.255.49";"59.69.237.47";3717;80;"TCP"
737;"128.3.255.189";"128.3.161.46";3896;3396;"TCP"
738;"128.3.255.66";"128.3.161.22";515;824;"TCP"
739;"131.243.106.81";"239.255.255.253";49530;427;"UDP"
740;"128.3.255.189";"131.243.141.187";1041;524;"TCP"
741;"131.243.146.112";"239.255.255.253";55874;427;"UDP"
742;"131.243.94.195";"239.255.255.253";64338;427;"UDP"
743;"128.3.7.78";"239.255.255.253";50454;427;"UDP"
744;"196.138.59.186";"128.3.255.172";80;2073;"TCP"
745;"128.3.164.15";"128.3.255.224";993;3037;"TCP"
746;"128.3.161.46";"128.3.255.194";4084;161;"UDP"
747;"128.3.255.189";"128.3.161.177";3914;3396;"TCP"
748;"128.3.255.66";"128.3.161.252";515;880;"TCP"
749;"144.201.74.44";"128.3.255.172";80;2087;"TCP"
750;"58.247.202.26";"128.3.255.49";80;3718;"TCP"
751;"128.3.255.189";"128.3.161.5";3923;3396;"TCP"
752;"128.3.255.35";"206.87.181.234";3193;80;"TCP"
753;"131.243.141.124";"128.3.255.229";2697;161;"UDP"
754;"144.201.74.44";"128.3.255.172";80;2089;"TCP"
755;"128.3.255.189";"128.3.161.5";3887;3396;"TCP"
756;"131.243.88.252";"239.255.255.253";49933;427;"UDP"
757;"131.243.88.197";"239.255.255.253";50619;427;"UDP"
758;"56.81.30.119";"128.3.255.187";80;4017;"TCP"
759;"128.3.255.49";"59.69.237.47";3502;80;"TCP"
760;"192.146.84.231";"128.3.255.35";80;3189;"TCP"
761;"192.146.84.231";"128.3.255.35";80;3188;"TCP"
762;"131.243.90.155";"128.3.255.154";11001;11001;"UDP"
763;"128.3.255.134";"131.243.142.214";1049;524;"TCP"
764;"192.146.84.231";"128.3.255.35";80;3183;"TCP"
765;"131.243.141.124";"128.3.255.229";2703;161;"UDP"
766;"192.146.84.231";"128.3.255.35";80;3187;"TCP"
767;"192.146.84.231";"128.3.255.35";80;3186;"TCP"
768;"192.146.84.231";"128.3.255.35";80;3185;"TCP"
769;"192.146.84.231";"128.3.255.35";80;3184;"TCP"
770;"128.3.7.78";"239.255.255.253";50453;427;"UDP"
771;"128.3.255.154";"131.243.235.153";11001;11001;"UDP"
772;"131.243.141.124";"128.3.255.229";2707;161;"UDP"
773;"128.3.255.211";"128.3.161.230";3006;524;"TCP"
774;"128.3.161.177";"128.3.255.90";1701;161;"UDP"
775;"128.3.161.5";"128.3.255.189";3396;3902;"TCP"
776;"128.3.161.5";"128.3.255.189";3396;3903;"TCP"
777;"131.243.61.187";"239.255.255.253";61049;427;"UDP"
778;"128.3.161.5";"128.3.255.189";3396;3908;"TCP"
779;"128.3.112.153";"239.255.255.253";50967;427;"UDP"
780;"128.3.255.67";"128.3.161.165";1030;524;"TCP"
781;"128.3.255.106";"128.3.161.193";1084;524;"TCP"
782;"128.3.255.42";"57.67.28.76";3390;554;"TCP"
783;"128.3.161.177";"128.3.255.90";1624;161;"UDP"
784;"128.3.194.175";"224.0.1.60";427;427;"UDP"
785;"131.243.160.132";"128.3.255.181";1521;3138;"TCP"
786;"128.3.161.46";"128.3.255.189";3396;3931;"TCP"
787;"128.3.112.56";"239.255.255.253";60251;427;"UDP"
788;"128.3.255.189";"128.3.161.46";3846;3396;"TCP"
789;"128.3.255.49";"59.69.237.47";3490;80;"TCP"
790;"128.3.255.211";"128.3.161.5";3390;3396;"TCP"
791;"128.3.255.34";"131.243.160.69";3453;443;"TCP"
792;"128.3.255.34";"128.3.161.182";3437;139;"TCP"
793;"131.243.95.237";"239.255.255.253";52086;427;"UDP"
794;"131.243.141.187";"128.3.255.131";524;3023;"TCP"
795;"131.243.140.105";"128.3.255.63";524;3009;"TCP"
796;"128.3.255.139";"59.69.192.211";1048;80;"TCP"
797;"128.3.161.177";"128.3.255.229";4918;161;"UDP"
798;"128.3.255.49";"59.69.237.47";3519;80;"TCP"
799;"131.243.103.106";"239.255.255.253";56009;427;"UDP"
800;"128.3.255.241";"128.3.161.22";515;959;"TCP"
801;"128.3.255.108";"128.3.161.165";1026;524;"TCP"
802;"131.243.141.78";"224.0.1.22";1040;427;"UDP"
803;"128.3.161.177";"128.3.255.229";4875;161;"UDP"
804;"128.3.255.24";"128.3.161.182";1267;139;"TCP"
805;"128.3.255.174";"128.3.19.124";2080;1577;"TCP"
806;"131.243.88.197";"239.255.255.253";50638;427;"UDP"
807;"128.3.161.177";"128.3.255.241";1418;161;"UDP"
808;"128.3.255.131";"131.243.141.187";3023;524;"TCP"
809;"131.243.61.70";"239.255.255.253";51652;427;"UDP"
810;"128.3.19.124";"128.3.255.174";3075;27000;"TCP"
811;"128.3.255.46";"131.243.160.98";2066;7777;"TCP"
812;"128.3.255.194";"128.3.161.46";161;4080;"UDP"
813;"128.3.255.90";"128.3.161.177";161;1708;"UDP"
814;"128.3.255.49";"58.247.242.225";3932;80;"TCP"
815;"128.3.255.90";"128.3.161.177";161;1702;"UDP"
816;"128.3.255.90";"128.3.161.177";161;1703;"UDP"
817;"128.3.255.90";"128.3.161.177";161;1700;"UDP"
818;"128.3.255.90";"128.3.161.177";161;1701;"UDP"
819;"128.3.255.90";"128.3.161.177";161;1706;"UDP"
820;"128.3.255.90";"128.3.161.177";161;1707;"UDP"
821;"128.3.255.90";"128.3.161.177";161;1704;"UDP"
822;"128.3.255.90";"128.3.161.177";161;1705;"UDP"
823;"128.3.255.189";"128.3.161.46";3866;3396;"TCP"
824;"128.3.161.177";"128.3.255.189";3396;3849;"TCP"
825;"128.3.255.49";"59.69.237.47";3875;80;"TCP"
826;"128.3.161.177";"128.3.255.189";3396;3845;"TCP"
827;"131.243.141.124";"224.0.1.22";427;427;"UDP"
828;"128.3.161.223";"128.3.255.212";139;4305;"TCP"
829;"128.3.161.177";"128.3.255.189";3396;3840;"TCP"
830;"131.243.141.187";"128.3.255.214";524;3455;"TCP"
831;"128.3.161.177";"128.3.255.229";4902;161;"UDP"
832;"128.3.255.49";"58.247.198.252";3886;80;"TCP"
833;"128.3.255.98";"218.98.249.40";1479;80;"TCP"
834;"131.243.88.197";"239.255.255.253";50626;427;"UDP"
835;"128.3.255.90";"128.3.161.177";161;1547;"UDP"
836;"128.3.255.139";"59.69.192.211";1043;80;"TCP"
837;"128.3.255.149";"128.3.164.194";1138;143;"TCP"
838;"128.3.255.47";"128.3.161.177";3715;3396;"TCP"
839;"59.186.190.230";"128.3.255.49";80;3914;"TCP"
840;"59.186.190.230";"128.3.255.49";80;3915;"TCP"
841;"128.3.255.28";"204.119.192.249";1934;80;"TCP"
842;"128.3.255.49";"59.69.237.47";3715;80;"TCP"
843;"128.3.255.90";"128.3.161.252";515;775;"TCP"
844;"58.247.242.225";"128.3.255.49";80;3890;"TCP"
845;"208.166.54.108";"128.3.255.49";80;3943;"TCP"
846;"131.243.26.18";"239.255.255.253";63052;427;"UDP"
847;"204.52.78.119";"128.3.255.49";80;3501;"TCP"
848;"128.3.255.49";"59.69.237.47";3627;80;"TCP"
849;"128.3.255.31";"128.3.161.252";515;750;"TCP"
850;"128.3.255.112";"128.3.189.215";1098;6767;"TCP"
851;"131.243.160.216";"128.3.255.181";1521;3827;"TCP"
852;"128.3.255.224";"131.243.141.187";3014;524;"TCP"
853;"128.3.255.34";"131.243.160.69";3449;443;"TCP"
854;"131.243.124.255";"239.255.255.253";49553;427;"UDP"
855;"128.3.96.230";"128.3.255.220";2997;161;"UDP"
856;"128.3.164.191";"128.3.255.227";5730;1108;"TCP"
857;"128.3.183.187";"239.255.255.253";52614;427;"UDP"
858;"128.3.255.98";"128.3.164.15";1091;993;"TCP"
859;"128.3.255.49";"59.69.237.47";3730;80;"TCP"
860;"128.3.255.134";"128.3.161.230";1034;524;"TCP"
861;"128.3.161.9";"128.3.255.47";3396;3724;"TCP"
862;"128.3.161.177";"128.3.255.241";1414;161;"UDP"
863;"128.3.255.49";"59.69.237.47";3765;80;"TCP"
864;"128.3.255.154";"131.243.126.105";11001;11001;"UDP"
865;"131.243.142.214";"128.3.255.172";524;1044;"TCP"
866;"131.243.140.86";"128.3.255.189";524;1095;"TCP"
867;"128.3.255.194";"128.3.161.46";161;4082;"UDP"
868;"128.3.255.194";"128.3.161.46";161;4083;"UDP"
869;"128.3.255.31";"128.3.161.252";515;975;"TCP"
870;"128.3.255.67";"218.131.115.32";2359;80;"TCP"
871;"128.3.255.194";"128.3.161.46";161;4087;"UDP"
872;"128.3.255.194";"128.3.161.46";161;4084;"UDP"
873;"128.3.255.194";"128.3.161.46";161;4085;"UDP"
874;"128.3.255.194";"128.3.161.46";161;4088;"UDP"
875;"128.3.255.194";"128.3.161.46";161;4089;"UDP"
876;"128.3.255.49";"59.69.237.47";3739;80;"TCP"
877;"128.3.255.66";"128.3.161.22";515;834;"TCP"
878;"128.3.161.46";"128.3.255.194";4085;161;"UDP"
879;"128.3.255.189";"128.3.161.177";3950;3396;"TCP"
880;"128.3.255.49";"59.186.190.230";3937;80;"TCP"
881;"128.3.161.177";"128.3.255.90";1604;161;"UDP"
882;"128.3.183.115";"128.3.255.154";11001;11001;"UDP"
883;"128.3.194.57";"239.255.255.253";54210;427;"UDP"
884;"131.243.88.197";"239.255.255.253";50636;427;"UDP"
885;"144.201.74.44";"128.3.255.172";80;2098;"TCP"
886;"128.3.255.49";"58.68.205.25";3897;80;"TCP"
887;"131.243.42.215";"239.255.255.253";51631;427;"UDP"
888;"128.3.255.181";"131.243.140.86";3106;524;"TCP"
